Item Group,Parent Item Group,Is Group,Item Group Name,Description,Tags,Level,Category ID,Parent Category ID
Earplugs,Health & Beauty,1,Earplugs,,,1,hb-3-6-8,
Foam Earplugs,Earplugs,0,Foam Earplugs,,,2,hb-3-6-8-1,hb-3-6-8
Moldable Earplugs,Earplugs,0,Moldable Earplugs,,,2,hb-3-6-8-2,hb-3-6-8
Pre-Molded Earplugs,Earplugs,0,Pre-Molded Earplugs,,,2,hb-3-6-8-3,hb-3-6-8
Foam Earplugs,Health & Beauty,0,Foam Earplugs,,,1,hb-3-6-8-1,
Moldable Earplugs,Health & Beauty,0,Moldable Earplugs,,,1,hb-3-6-8-2,
Pre-Molded Earplugs,Health & Beauty,0,Pre-Molded Earplugs,,,1,hb-3-6-8-3,
Enema Kits & Supplies,Health & Beauty,0,Enema Kits & Supplies,,,1,hb-3-7,
Feminine Sanitary Supplies,Health & Beauty,1,Feminine Sanitary Supplies,,,1,hb-3-8,
Feminine Deodorants,Feminine Sanitary Supplies,0,Feminine Deodorants,,,2,hb-3-8-2,hb-3-8
Feminine Douches,Feminine Sanitary Supplies,0,Feminine Douches,,,2,hb-3-8-3,hb-3-8
Feminine Intimate Wash,Feminine Sanitary Supplies,0,Feminine Intimate Wash,,,2,hb-3-8-7,hb-3-8
Feminine Pads & Protectors,Feminine Sanitary Supplies,0,Feminine Pads & Protectors,,,2,hb-3-8-4,hb-3-8
Menstrual Cups,Feminine Sanitary Supplies,0,Menstrual Cups,,,2,hb-3-8-5,hb-3-8
Tampons,Feminine Sanitary Supplies,0,Tampons,,,2,hb-3-8-6,hb-3-8
Feminine Deodorants,Health & Beauty,0,Feminine Deodorants,,,1,hb-3-8-2,
Feminine Douches,Health & Beauty,0,Feminine Douches,,,1,hb-3-8-3,
Feminine Intimate Wash,Health & Beauty,0,Feminine Intimate Wash,,,1,hb-3-8-7,
Feminine Pads & Protectors,Health & Beauty,1,Feminine Pads & Protectors,,,1,hb-3-8-4,
Maternity Pads & Protectors,Feminine Pads & Protectors,0,Maternity Pads & Protectors,,,2,hb-3-8-4-1,hb-3-8-4
Menstrual Pads & Protectors,Feminine Pads & Protectors,0,Menstrual Pads & Protectors,,,2,hb-3-8-4-2,hb-3-8-4
Overnight Pads & Protectors,Feminine Pads & Protectors,0,Overnight Pads & Protectors,,,2,hb-3-8-4-3,hb-3-8-4
Panty Liners,Feminine Pads & Protectors,0,Panty Liners,,,2,hb-3-8-4-4,hb-3-8-4
Regular Pads & Protectors,Feminine Pads & Protectors,0,Regular Pads & Protectors,,,2,hb-3-8-4-5,hb-3-8-4
Reusable Clothes,Feminine Pads & Protectors,0,Reusable Clothes,,,2,hb-3-8-4-6,hb-3-8-4
Maternity Pads & Protectors,Health & Beauty,0,Maternity Pads & Protectors,,,1,hb-3-8-4-1,
Menstrual Pads & Protectors,Health & Beauty,0,Menstrual Pads & Protectors,,,1,hb-3-8-4-2,
Overnight Pads & Protectors,Health & Beauty,0,Overnight Pads & Protectors,,,1,hb-3-8-4-3,
Panty Liners,Health & Beauty,0,Panty Liners,,,1,hb-3-8-4-4,
Regular Pads & Protectors,Health & Beauty,0,Regular Pads & Protectors,,,1,hb-3-8-4-5,
Reusable Clothes,Health & Beauty,0,Reusable Clothes,,,1,hb-3-8-4-6,
Menstrual Cups,Health & Beauty,0,Menstrual Cups,,,1,hb-3-8-5,
Tampons,Health & Beauty,0,Tampons,,,1,hb-3-8-6,
Foot Care,Health & Beauty,1,Foot Care,,,1,hb-3-9,
Bunion Care Supplies,Foot Care,0,Bunion Care Supplies,,,2,hb-3-9-1,hb-3-9
Corn & Callus Care Supplies,Foot Care,0,Corn & Callus Care Supplies,,,2,hb-3-9-2,hb-3-9
Foot Odor Removers,Foot Care,0,Foot Odor Removers,,,2,hb-3-9-3,hb-3-9
Insoles & Inserts,Foot Care,0,Insoles & Inserts,,,2,hb-3-9-4,hb-3-9
Toe Spacers,Foot Care,0,Toe Spacers,,,2,hb-3-9-5,hb-3-9
Bunion Care Supplies,Health & Beauty,0,Bunion Care Supplies,,,1,hb-3-9-1,
Corn & Callus Care Supplies,Health & Beauty,0,Corn & Callus Care Supplies,,,1,hb-3-9-2,
Foot Odor Removers,Health & Beauty,0,Foot Odor Removers,,,1,hb-3-9-3,
Insoles & Inserts,Health & Beauty,1,Insoles & Inserts,,,1,hb-3-9-4,
Arch Supports,Insoles & Inserts,0,Arch Supports,,,2,hb-3-9-4-1,hb-3-9-4
Gel Heel Pads,Insoles & Inserts,0,Gel Heel Pads,,,2,hb-3-9-4-2,hb-3-9-4
Metatarsal Cushions,Insoles & Inserts,0,Metatarsal Cushions,,,2,hb-3-9-4-3,hb-3-9-4
Arch Supports,Health & Beauty,0,Arch Supports,,,1,hb-3-9-4-1,
Gel Heel Pads,Health & Beauty,0,Gel Heel Pads,,,1,hb-3-9-4-2,
Metatarsal Cushions,Health & Beauty,0,Metatarsal Cushions,,,1,hb-3-9-4-3,
Toe Spacers,Health & Beauty,0,Toe Spacers,,,1,hb-3-9-5,
Hair Care,Health & Beauty,1,Hair Care,,,1,hb-3-10,
Hair Care Kits,Hair Care,0,Hair Care Kits,,,2,hb-3-10-1,hb-3-10
Hair Color,Hair Care,0,Hair Color,,,2,hb-3-10-2,hb-3-10
Hair Color Removers,Hair Care,0,Hair Color Removers,,,2,hb-3-10-3,hb-3-10
Hair Coloring Accessories,Hair Care,0,Hair Coloring Accessories,,,2,hb-3-10-4,hb-3-10
Hair Loss Concealers,Hair Care,0,Hair Loss Concealers,,,2,hb-3-10-5,hb-3-10
Hair Loss Treatments,Hair Care,0,Hair Loss Treatments,,,2,hb-3-10-6,hb-3-10
Hair Permanents & Straighteners,Hair Care,0,Hair Permanents & Straighteners,,,2,hb-3-10-7,hb-3-10
Hair Shears,Hair Care,0,Hair Shears,,,2,hb-3-10-8,hb-3-10
Hair Steamers & Heat Caps,Hair Care,0,Hair Steamers & Heat Caps,,,2,hb-3-10-9,hb-3-10
Hair Styling Products,Hair Care,0,Hair Styling Products,,,2,hb-3-10-10,hb-3-10
Hair Styling Tool Accessories,Hair Care,0,Hair Styling Tool Accessories,,,2,hb-3-10-11,hb-3-10
Hair Styling Tools,Hair Care,0,Hair Styling Tools,,,2,hb-3-10-12,hb-3-10
Hair Treatments,Hair Care,0,Hair Treatments,,,2,hb-3-10-14,hb-3-10
Shampoo & Conditioner,Hair Care,0,Shampoo & Conditioner,,,2,hb-3-10-13,hb-3-10
Hair Care Kits,Health & Beauty,0,Hair Care Kits,,,1,hb-3-10-1,
Hair Color,Health & Beauty,0,Hair Color,,,1,hb-3-10-2,
Hair Color Removers,Health & Beauty,0,Hair Color Removers,,,1,hb-3-10-3,
Hair Coloring Accessories,Health & Beauty,0,Hair Coloring Accessories,,,1,hb-3-10-4,
Hair Loss Concealers,Health & Beauty,0,Hair Loss Concealers,,,1,hb-3-10-5,
Hair Loss Treatments,Health & Beauty,0,Hair Loss Treatments,,,1,hb-3-10-6,
Hair Permanents & Straighteners,Health & Beauty,0,Hair Permanents & Straighteners,,,1,hb-3-10-7,
Hair Shears,Health & Beauty,0,Hair Shears,,,1,hb-3-10-8,
Hair Steamers & Heat Caps,Health & Beauty,0,Hair Steamers & Heat Caps,,,1,hb-3-10-9,
Hair Styling Products,Health & Beauty,0,Hair Styling Products,,,1,hb-3-10-10,
Hair Styling Tool Accessories,Health & Beauty,1,Hair Styling Tool Accessories,,,1,hb-3-10-11,
Hair Curler Clips & Pins,Hair Styling Tool Accessories,0,Hair Curler Clips & Pins,,,2,hb-3-10-11-1,hb-3-10-11
Hair Dryer Accessories,Hair Styling Tool Accessories,0,Hair Dryer Accessories,,,2,hb-3-10-11-2,hb-3-10-11
Hair Iron Accessories,Hair Styling Tool Accessories,0,Hair Iron Accessories,,,2,hb-3-10-11-3,hb-3-10-11
Hair Curler Clips & Pins,Health & Beauty,1,Hair Curler Clips & Pins,,,1,hb-3-10-11-1,
Clips,Hair Curler Clips & Pins,0,Clips,,,2,hb-3-10-11-1-1,hb-3-10-11-1
Pins,Hair Curler Clips & Pins,0,Pins,,,2,hb-3-10-11-1-2,hb-3-10-11-1
Clips,Health & Beauty,0,Clips,,,1,hb-3-10-11-1-1,
Pins,Health & Beauty,0,Pins,,,1,hb-3-10-11-1-2,
Hair Dryer Accessories,Health & Beauty,0,Hair Dryer Accessories,,,1,hb-3-10-11-2,
Hair Iron Accessories,Health & Beauty,0,Hair Iron Accessories,,,1,hb-3-10-11-3,
Hair Styling Tools,Health & Beauty,1,Hair Styling Tools,,,1,hb-3-10-12,
Combs & Brushes,Hair Styling Tools,0,Combs & Brushes,,,2,hb-3-10-12-2,hb-3-10-12
Curling Irons,Hair Styling Tools,0,Curling Irons,,,2,hb-3-10-12-3,hb-3-10-12
Hair Curlers,Hair Styling Tools,0,Hair Curlers,,,2,hb-3-10-12-5,hb-3-10-12
Hair Dryers,Hair Styling Tools,0,Hair Dryers,,,2,hb-3-10-12-6,hb-3-10-12
Hair Straighteners,Hair Styling Tools,0,Hair Straighteners,,,2,hb-3-10-12-7,hb-3-10-12
Hair Styling Tool Sets,Hair Styling Tools,0,Hair Styling Tool Sets,,,2,hb-3-10-12-9,hb-3-10-12
Combs & Brushes,Health & Beauty,1,Combs & Brushes,,,1,hb-3-10-12-2,
Hair Combs,Combs & Brushes,0,Hair Combs,,,2,hb-3-10-12-2-1,hb-3-10-12-2
Hairbrushes & Combs,Combs & Brushes,0,Hairbrushes & Combs,,,2,hb-3-10-12-2-2,hb-3-10-12-2
Hot Air Brushes,Combs & Brushes,0,Hot Air Brushes,,,2,hb-3-10-12-2-3,hb-3-10-12-2
Paddle Hairbrushes,Combs & Brushes,0,Paddle Hairbrushes,,,2,hb-3-10-12-2-4,hb-3-10-12-2
Round Hairbrushes,Combs & Brushes,0,Round Hairbrushes,,,2,hb-3-10-12-2-5,hb-3-10-12-2
Straightening Brushes,Combs & Brushes,0,Straightening Brushes,,,2,hb-3-10-12-2-6,hb-3-10-12-2
Hair Combs,Health & Beauty,0,Hair Combs,,,1,hb-3-10-12-2-1,
Hairbrushes & Combs,Health & Beauty,0,Hairbrushes & Combs,,,1,hb-3-10-12-2-2,
Hot Air Brushes,Health & Beauty,0,Hot Air Brushes,,,1,hb-3-10-12-2-3,
Paddle Hairbrushes,Health & Beauty,0,Paddle Hairbrushes,,,1,hb-3-10-12-2-4,
Round Hairbrushes,Health & Beauty,0,Round Hairbrushes,,,1,hb-3-10-12-2-5,
Straightening Brushes,Health & Beauty,0,Straightening Brushes,,,1,hb-3-10-12-2-6,
Curling Irons,Health & Beauty,0,Curling Irons,,,1,hb-3-10-12-3,
Hair Curlers,Health & Beauty,0,Hair Curlers,,,1,hb-3-10-12-5,
Hair Dryers,Health & Beauty,0,Hair Dryers,,,1,hb-3-10-12-6,
Hair Straighteners,Health & Beauty,0,Hair Straighteners,,,1,hb-3-10-12-7,
Hair Styling Tool Sets,Health & Beauty,0,Hair Styling Tool Sets,,,1,hb-3-10-12-9,
Hair Treatments,Health & Beauty,1,Hair Treatments,,,1,hb-3-10-14,
Hair Masks,Hair Treatments,0,Hair Masks,,,2,hb-3-10-14-1,hb-3-10-14
Hair Oils,Hair Treatments,0,Hair Oils,,,2,hb-3-10-14-2,hb-3-10-14
Hair Serums,Hair Treatments,0,Hair Serums,,,2,hb-3-10-14-3,hb-3-10-14
Hair Masks,Health & Beauty,0,Hair Masks,,,1,hb-3-10-14-1,
Hair Oils,Health & Beauty,0,Hair Oils,,,1,hb-3-10-14-2,
Hair Serums,Health & Beauty,0,Hair Serums,,,1,hb-3-10-14-3,
Shampoo & Conditioner,Health & Beauty,1,Shampoo & Conditioner,,,1,hb-3-10-13,
Conditioners,Shampoo & Conditioner,0,Conditioners,,,2,hb-3-10-13-1,hb-3-10-13
Shampoo,Shampoo & Conditioner,0,Shampoo,,,2,hb-3-10-13-3,hb-3-10-13
Shampoo & Conditioner Sets,Shampoo & Conditioner,0,Shampoo & Conditioner Sets,,,2,hb-3-10-13-2,hb-3-10-13
Conditioners,Health & Beauty,0,Conditioners,,,1,hb-3-10-13-1,
Shampoo,Health & Beauty,0,Shampoo,,,1,hb-3-10-13-3,
Shampoo & Conditioner Sets,Health & Beauty,0,Shampoo & Conditioner Sets,,,1,hb-3-10-13-2,
Massage & Relaxation,Health & Beauty,1,Massage & Relaxation,,,1,hb-3-11,
Back Scratchers,Massage & Relaxation,0,Back Scratchers,,,2,hb-3-11-1,hb-3-11
Eye Pillows,Massage & Relaxation,0,Eye Pillows,,,2,hb-3-11-2,hb-3-11
Massage Chairs,Massage & Relaxation,0,Massage Chairs,,,2,hb-3-11-3,hb-3-11
Massage Oil,Massage & Relaxation,0,Massage Oil,,,2,hb-3-11-4,hb-3-11
Massage Stone Warmers,Massage & Relaxation,0,Massage Stone Warmers,,,2,hb-3-11-5,hb-3-11
Massage Stones,Massage & Relaxation,0,Massage Stones,,,2,hb-3-11-6,hb-3-11
Massage Tables,Massage & Relaxation,0,Massage Tables,,,2,hb-3-11-7,hb-3-11
Massagers,Massage & Relaxation,0,Massagers,,,2,hb-3-11-8,hb-3-11
Back Scratchers,Health & Beauty,0,Back Scratchers,,,1,hb-3-11-1,
Eye Pillows,Health & Beauty,0,Eye Pillows,,,1,hb-3-11-2,
Massage Chairs,Health & Beauty,0,Massage Chairs,,,1,hb-3-11-3,
Massage Oil,Health & Beauty,0,Massage Oil,,,1,hb-3-11-4,
Massage Stone Warmers,Health & Beauty,0,Massage Stone Warmers,,,1,hb-3-11-5,
Massage Stones,Health & Beauty,0,Massage Stones,,,1,hb-3-11-6,
Massage Tables,Health & Beauty,0,Massage Tables,,,1,hb-3-11-7,
Massagers,Health & Beauty,1,Massagers,,,1,hb-3-11-8,
Electric Massagers,Massagers,0,Electric Massagers,,,2,hb-3-11-8-1,hb-3-11-8
Manual Massage Tools,Massagers,0,Manual Massage Tools,,,2,hb-3-11-8-2,hb-3-11-8
Massage Cushions,Massagers,0,Massage Cushions,,,2,hb-3-11-8-3,hb-3-11-8
Electric Massagers,Health & Beauty,0,Electric Massagers,,,1,hb-3-11-8-1,
Manual Massage Tools,Health & Beauty,0,Manual Massage Tools,,,1,hb-3-11-8-2,
Massage Cushions,Health & Beauty,0,Massage Cushions,,,1,hb-3-11-8-3,
Oral Care,Health & Beauty,1,Oral Care,,,1,hb-3-12,
Breath Sprays,Oral Care,0,Breath Sprays,,,2,hb-3-12-1,hb-3-12
Dental Floss,Oral Care,0,Dental Floss,,,2,hb-3-12-2,hb-3-12
Dental Mouthguards,Oral Care,0,Dental Mouthguards,,,2,hb-3-12-3,hb-3-12
Dental Water Jet Replacement Tips,Oral Care,0,Dental Water Jet Replacement Tips,,,2,hb-3-12-4,hb-3-12
Dental Water Jets,Oral Care,0,Dental Water Jets,,,2,hb-3-12-5,hb-3-12
Denture Adhesives,Oral Care,0,Denture Adhesives,,,2,hb-3-12-6,hb-3-12
Denture Cleaners,Oral Care,0,Denture Cleaners,,,2,hb-3-12-7,hb-3-12
Denture Repair Kits,Oral Care,0,Denture Repair Kits,,,2,hb-3-12-8,hb-3-12
Dentures,Oral Care,0,Dentures,,,2,hb-3-12-9,hb-3-12
Gum Stimulators,Oral Care,0,Gum Stimulators,,,2,hb-3-12-10,hb-3-12
Mouthwash,Oral Care,0,Mouthwash,,,2,hb-3-12-11,hb-3-12
Orthodontic Appliance Cases,Oral Care,0,Orthodontic Appliance Cases,,,2,hb-3-12-12,hb-3-12
Power Flossers,Oral Care,0,Power Flossers,,,2,hb-3-12-13,hb-3-12
Teeth Whiteners,Oral Care,0,Teeth Whiteners,,,2,hb-3-12-14,hb-3-12
Tongue Scrapers,Oral Care,0,Tongue Scrapers,,,2,hb-3-12-15,hb-3-12
Toothbrush Accessories,Oral Care,0,Toothbrush Accessories,,,2,hb-3-12-16,hb-3-12
Toothbrushes,Oral Care,0,Toothbrushes,,,2,hb-3-12-17,hb-3-12
Toothpaste,Oral Care,0,Toothpaste,,,2,hb-3-12-19,hb-3-12
Toothpaste Squeezers & Dispensers,Oral Care,0,Toothpaste Squeezers & Dispensers,,,2,hb-3-12-18,hb-3-12
Toothpicks,Oral Care,0,Toothpicks,,,2,hb-3-12-20,hb-3-12
Breath Sprays,Health & Beauty,0,Breath Sprays,,,1,hb-3-12-1,
Dental Floss,Health & Beauty,0,Dental Floss,,,1,hb-3-12-2,
Dental Mouthguards,Health & Beauty,0,Dental Mouthguards,,,1,hb-3-12-3,
Dental Water Jet Replacement Tips,Health & Beauty,0,Dental Water Jet Replacement Tips,,,1,hb-3-12-4,
Dental Water Jets,Health & Beauty,0,Dental Water Jets,,,1,hb-3-12-5,
Denture Adhesives,Health & Beauty,0,Denture Adhesives,,,1,hb-3-12-6,
Denture Cleaners,Health & Beauty,0,Denture Cleaners,,,1,hb-3-12-7,
Denture Repair Kits,Health & Beauty,0,Denture Repair Kits,,,1,hb-3-12-8,
Dentures,Health & Beauty,0,Dentures,,,1,hb-3-12-9,
Gum Stimulators,Health & Beauty,1,Gum Stimulators,,,1,hb-3-12-10,
Electric Gum Stimulators,Gum Stimulators,0,Electric Gum Stimulators,,,2,hb-3-12-10-1,hb-3-12-10
Manual Gum Stimulators,Gum Stimulators,0,Manual Gum Stimulators,,,2,hb-3-12-10-2,hb-3-12-10
Electric Gum Stimulators,Health & Beauty,0,Electric Gum Stimulators,,,1,hb-3-12-10-1,
Manual Gum Stimulators,Health & Beauty,0,Manual Gum Stimulators,,,1,hb-3-12-10-2,
Mouthwash,Health & Beauty,0,Mouthwash,,,1,hb-3-12-11,
Orthodontic Appliance Cases,Health & Beauty,1,Orthodontic Appliance Cases,,,1,hb-3-12-12,
Hard Orthodontic Appliance Cases,Orthodontic Appliance Cases,0,Hard Orthodontic Appliance Cases,,,2,hb-3-12-12-1,hb-3-12-12
Soft Orthodontic Appliance Cases,Orthodontic Appliance Cases,0,Soft Orthodontic Appliance Cases,,,2,hb-3-12-12-2,hb-3-12-12
Hard Orthodontic Appliance Cases,Health & Beauty,0,Hard Orthodontic Appliance Cases,,,1,hb-3-12-12-1,
Soft Orthodontic Appliance Cases,Health & Beauty,0,Soft Orthodontic Appliance Cases,,,1,hb-3-12-12-2,
Power Flossers,Health & Beauty,0,Power Flossers,,,1,hb-3-12-13,
Teeth Whiteners,Health & Beauty,1,Teeth Whiteners,,,1,hb-3-12-14,
Charcoal Powder,Teeth Whiteners,0,Charcoal Powder,,,2,hb-3-12-14-1,hb-3-12-14
LED Light Kits,Teeth Whiteners,0,LED Light Kits,,,2,hb-3-12-14-2,hb-3-12-14
Tray Cases,Teeth Whiteners,0,Tray Cases,,,2,hb-3-12-14-3,hb-3-12-14
Whitening Foam,Teeth Whiteners,0,Whitening Foam,,,2,hb-3-12-14-4,hb-3-12-14
Whitening Gels,Teeth Whiteners,0,Whitening Gels,,,2,hb-3-12-14-5,hb-3-12-14
Whitening Mouthwash,Teeth Whiteners,0,Whitening Mouthwash,,,2,hb-3-12-14-6,hb-3-12-14
Whitening Pens,Teeth Whiteners,0,Whitening Pens,,,2,hb-3-12-14-7,hb-3-12-14
Whitening Pods,Teeth Whiteners,0,Whitening Pods,,,2,hb-3-12-14-8,hb-3-12-14
Whitening Powder,Teeth Whiteners,0,Whitening Powder,,,2,hb-3-12-14-9,hb-3-12-14
Whitening Strips,Teeth Whiteners,0,Whitening Strips,,,2,hb-3-12-14-10,hb-3-12-14
Charcoal Powder,Health & Beauty,0,Charcoal Powder,,,1,hb-3-12-14-1,
LED Light Kits,Health & Beauty,0,LED Light Kits,,,1,hb-3-12-14-2,
Tray Cases,Health & Beauty,0,Tray Cases,,,1,hb-3-12-14-3,
Whitening Foam,Health & Beauty,0,Whitening Foam,,,1,hb-3-12-14-4,
Whitening Gels,Health & Beauty,0,Whitening Gels,,,1,hb-3-12-14-5,
Whitening Mouthwash,Health & Beauty,0,Whitening Mouthwash,,,1,hb-3-12-14-6,
Whitening Pens,Health & Beauty,0,Whitening Pens,,,1,hb-3-12-14-7,
Whitening Pods,Health & Beauty,0,Whitening Pods,,,1,hb-3-12-14-8,
Whitening Powder,Health & Beauty,0,Whitening Powder,,,1,hb-3-12-14-9,
Whitening Strips,Health & Beauty,0,Whitening Strips,,,1,hb-3-12-14-10,
Tongue Scrapers,Health & Beauty,0,Tongue Scrapers,,,1,hb-3-12-15,
Toothbrush Accessories,Health & Beauty,1,Toothbrush Accessories,,,1,hb-3-12-16,
Toothbrush Covers,Toothbrush Accessories,0,Toothbrush Covers,,,2,hb-3-12-16-1,hb-3-12-16
Toothbrush Replacement Heads,Toothbrush Accessories,0,Toothbrush Replacement Heads,,,2,hb-3-12-16-2,hb-3-12-16
Toothbrush Sanitizers,Toothbrush Accessories,0,Toothbrush Sanitizers,,,2,hb-3-12-16-3,hb-3-12-16
Toothbrush Covers,Health & Beauty,0,Toothbrush Covers,,,1,hb-3-12-16-1,
Toothbrush Replacement Heads,Health & Beauty,0,Toothbrush Replacement Heads,,,1,hb-3-12-16-2,
Toothbrush Sanitizers,Health & Beauty,0,Toothbrush Sanitizers,,,1,hb-3-12-16-3,
Toothbrushes,Health & Beauty,1,Toothbrushes,,,1,hb-3-12-17,
Electric Toothbrushes,Toothbrushes,0,Electric Toothbrushes,,,2,hb-3-12-17-1,hb-3-12-17
Manual Toothbrushes,Toothbrushes,0,Manual Toothbrushes,,,2,hb-3-12-17-2,hb-3-12-17
Toothbrush Sets,Toothbrushes,0,Toothbrush Sets,,,2,hb-3-12-17-3,hb-3-12-17
Electric Toothbrushes,Health & Beauty,0,Electric Toothbrushes,,,1,hb-3-12-17-1,
Manual Toothbrushes,Health & Beauty,0,Manual Toothbrushes,,,1,hb-3-12-17-2,
Toothbrush Sets,Health & Beauty,0,Toothbrush Sets,,,1,hb-3-12-17-3,
Toothpaste,Health & Beauty,0,Toothpaste,,,1,hb-3-12-19,
Toothpaste Squeezers & Dispensers,Health & Beauty,0,Toothpaste Squeezers & Dispensers,,,1,hb-3-12-18,
Toothpicks,Health & Beauty,0,Toothpicks,,,1,hb-3-12-20,
Personal Lubricants,Health & Beauty,0,Personal Lubricants,,,1,hb-3-13,
Shaving & Grooming,Health & Beauty,1,Shaving & Grooming,,,1,hb-3-14,
Aftershave,Shaving & Grooming,0,Aftershave,,,2,hb-3-14-1,hb-3-14
Body & Facial Hair Bleach,Shaving & Grooming,0,Body & Facial Hair Bleach,,,2,hb-3-14-2,hb-3-14
Electric Razor Accessories,Shaving & Grooming,0,Electric Razor Accessories,,,2,hb-3-14-3,hb-3-14
Electric Razors,Shaving & Grooming,0,Electric Razors,,,2,hb-3-14-4,hb-3-14
Hair Clipper & Trimmer Accessories,Shaving & Grooming,0,Hair Clipper & Trimmer Accessories,,,2,hb-3-14-5,hb-3-14
Hair Clippers & Trimmers,Shaving & Grooming,0,Hair Clippers & Trimmers,,,2,hb-3-14-6,hb-3-14
Hair Removal,Shaving & Grooming,0,Hair Removal,,,2,hb-3-14-7,hb-3-14
Razors & Razor Blades,Shaving & Grooming,0,Razors & Razor Blades,,,2,hb-3-14-8,hb-3-14
Shaving Bowls & Mugs,Shaving & Grooming,0,Shaving Bowls & Mugs,,,2,hb-3-14-9,hb-3-14
Shaving Brushes,Shaving & Grooming,0,Shaving Brushes,,,2,hb-3-14-10,hb-3-14
Shaving Creams,Shaving & Grooming,0,Shaving Creams,,,2,hb-3-14-11,hb-3-14
Shaving Kits,Shaving & Grooming,0,Shaving Kits,,,2,hb-3-14-12,hb-3-14
Styptic Pencils,Shaving & Grooming,0,Styptic Pencils,,,2,hb-3-14-13,hb-3-14
Aftershave,Health & Beauty,0,Aftershave,,,1,hb-3-14-1,
Body & Facial Hair Bleach,Health & Beauty,0,Body & Facial Hair Bleach,,,1,hb-3-14-2,
Electric Razor Accessories,Health & Beauty,0,Electric Razor Accessories,,,1,hb-3-14-3,
Electric Razors,Health & Beauty,1,Electric Razors,,,1,hb-3-14-4,
Foil Electric Razors,Electric Razors,0,Foil Electric Razors,,,2,hb-3-14-4-1,hb-3-14-4
Rotary Electric Razors,Electric Razors,0,Rotary Electric Razors,,,2,hb-3-14-4-2,hb-3-14-4
Trimmers,Electric Razors,0,Trimmers,,,2,hb-3-14-4-3,hb-3-14-4
Foil Electric Razors,Health & Beauty,0,Foil Electric Razors,,,1,hb-3-14-4-1,
Rotary Electric Razors,Health & Beauty,0,Rotary Electric Razors,,,1,hb-3-14-4-2,
Trimmers,Health & Beauty,0,Trimmers,,,1,hb-3-14-4-3,
Hair Clipper & Trimmer Accessories,Health & Beauty,0,Hair Clipper & Trimmer Accessories,,,1,hb-3-14-5,
Hair Clippers & Trimmers,Health & Beauty,0,Hair Clippers & Trimmers,,,1,hb-3-14-6,
Hair Removal,Health & Beauty,1,Hair Removal,,,1,hb-3-14-7,
Depilatories,Hair Removal,0,Depilatories,,,2,hb-3-14-7-1,hb-3-14-7
Electrolysis Devices,Hair Removal,0,Electrolysis Devices,,,2,hb-3-14-7-2,hb-3-14-7
Epilators,Hair Removal,0,Epilators,,,2,hb-3-14-7-3,hb-3-14-7
Hair Removal Wax Warmers,Hair Removal,0,Hair Removal Wax Warmers,,,2,hb-3-14-7-4,hb-3-14-7
Laser & IPL Hair Removal Devices,Hair Removal,0,Laser & IPL Hair Removal Devices,,,2,hb-3-14-7-5,hb-3-14-7
Waxing Kits & Supplies,Hair Removal,0,Waxing Kits & Supplies,,,2,hb-3-14-7-6,hb-3-14-7
Depilatories,Health & Beauty,0,Depilatories,,,1,hb-3-14-7-1,
Electrolysis Devices,Health & Beauty,0,Electrolysis Devices,,,1,hb-3-14-7-2,
Epilators,Health & Beauty,0,Epilators,,,1,hb-3-14-7-3,
Hair Removal Wax Warmers,Health & Beauty,0,Hair Removal Wax Warmers,,,1,hb-3-14-7-4,
Laser & IPL Hair Removal Devices,Health & Beauty,1,Laser & IPL Hair Removal Devices,,,1,hb-3-14-7-5,
IPL Hair Removal Devices,Laser & IPL Hair Removal Devices,0,IPL Hair Removal Devices,,,2,hb-3-14-7-5-1,hb-3-14-7-5
Laser Hair Removal Devices,Laser & IPL Hair Removal Devices,0,Laser Hair Removal Devices,,,2,hb-3-14-7-5-2,hb-3-14-7-5
IPL Hair Removal Devices,Health & Beauty,0,IPL Hair Removal Devices,,,1,hb-3-14-7-5-1,
Laser Hair Removal Devices,Health & Beauty,0,Laser Hair Removal Devices,,,1,hb-3-14-7-5-2,
Waxing Kits & Supplies,Health & Beauty,0,Waxing Kits & Supplies,,,1,hb-3-14-7-6,
Razors & Razor Blades,Health & Beauty,0,Razors & Razor Blades,,,1,hb-3-14-8,
Shaving Bowls & Mugs,Health & Beauty,0,Shaving Bowls & Mugs,,,1,hb-3-14-9,
Shaving Brushes,Health & Beauty,0,Shaving Brushes,,,1,hb-3-14-10,
Shaving Creams,Health & Beauty,0,Shaving Creams,,,1,hb-3-14-11,
Shaving Kits,Health & Beauty,0,Shaving Kits,,,1,hb-3-14-12,
Styptic Pencils,Health & Beauty,0,Styptic Pencils,,,1,hb-3-14-13,
Sleeping Aids,Health & Beauty,1,Sleeping Aids,,,1,hb-3-15,
Eye Masks,Sleeping Aids,0,Eye Masks,,,2,hb-3-15-1,hb-3-15
Snoring & Sleep Apnea Aids,Sleeping Aids,0,Snoring & Sleep Apnea Aids,,,2,hb-3-15-2,hb-3-15
Travel Pillows,Sleeping Aids,0,Travel Pillows,,,2,hb-3-15-3,hb-3-15
White Noise Machines,Sleeping Aids,0,White Noise Machines,,,2,hb-3-15-4,hb-3-15
Eye Masks,Health & Beauty,0,Eye Masks,,,1,hb-3-15-1,
Snoring & Sleep Apnea Aids,Health & Beauty,1,Snoring & Sleep Apnea Aids,,,1,hb-3-15-2,
